,Unnamed: 0.1,Unnamed: 0,date,id,author,updated,title,teaser,body,url,image,channels,stocks,tags
188,188.0,88.0,2022-08-22 00:00:00,28579153,Lisa Levin,"Mon, 22 Aug 2022 03:32:07 -0400",Market Volatility Increases As S&P 500 Ends Four-Week Winning Streak,,,https://www.benzinga.com/news/earnings/22/08/28579153/market-volatility-increases-as-s-p-500-ends-four-week-winning-streak,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/22/image20.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/22/image20.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/22/image20.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'CBOE Volatility Index'}}"
189,189.0,89.0,2022-08-23 00:00:00,28595699,Lisa Levin,"Tue, 23 Aug 2022 04:49:51 -0400",Market Volatility Rises Sharply As Rate Hike Fears Return,,,https://www.benzinga.com/trading-ideas/long-ideas/22/08/28595699/market-volatility-rises-sharply-as-rate-hike-fears-return,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/23/image30.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/23/image30.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/23/image30.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Long Ideas'}, {'name': 'News'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'MSFT'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': {'name': 'CBOE Volatility Index'}}"
190,190.0,90.0,2022-08-23 00:00:00,28595315,Shanthi Rexaline,"Tue, 23 Aug 2022 04:51:35 -0400","Bill Gates Gives Sendoff To Fauci: 'You Are A Hero To Millions, Including Me'",,,https://www.benzinga.com/news/22/08/28595315/as-fauci-prepares-to-step-down-bill-gates-calls-him-amazing-public-servant-you-are-a-hero-to-million,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/23/shutterstock_1070620838_1.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/23/shutterstock_1070620838_1.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/23/shutterstock_1070620838_1.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Health Care'}, {'name': 'Tech'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Anthony Fauci'}, {'name': 'Bill Gates'}, {'name': 'Covid-19'}]}"
191,191.0,91.0,2022-08-23 00:00:00,28596294,Lisa Levin,"Tue, 23 Aug 2022 06:11:03 -0400",Why Amazon Shares Traded Lower; Here Are 74 Biggest Movers From Yesterday,,,https://www.benzinga.com/news/22/08/28596294/why-amazon-shares-traded-lower-here-are-74-biggest-movers-from-yesterday,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/23/image-amazon-3.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/23/image-amazon-3.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/23/image-amazon-3.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Penny Stocks'}, {'name': 'Small Cap'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'ADES'}, {'name': 'AGLE'}, {'name': 'AKLI'}, {'name': 'AMC'}, {'name': 'AMRN'}, {'name': 'AMZN'}, {'name': 'ANPC'}, {'name': 'APRN'}, {'name': 'ARDS'}, {'name': 'ASAN'}, {'name': 'ATNF'}, {'name': 'AVYA'}, {'name': 'BBBY'}, {'name': 'BLTE'}, {'name': 'BNR'}, {'name': 'BON'}, {'name': 'BTTX'}, {'name': 'CAAS'}, {'name': 'CANO'}, {'name': 'CGC'}, {'name': 'CVNA'}, {'name': 'CYXT'}, {'name': 'DCFC'}, {'name': 'DRUG'}, {'name': 'EVLO'}, {'name': 'FEMY'}, {'name': 'FNHC'}, {'name': 'GBNH'}, {'name': 'GBOX'}, {'name': 'GCT'}, {'name': 'GME'}, {'name': 'GNS'}, {'name': 'GRCL'}, {'name': 'GRFX'}, {'name': 'GSUN'}, {'name': 'HKD'}, {'name': 'HSCS'}, {'name': 'HUSA'}, {'name': 'HYFM'}, {'name': 'IMBI'}, {'name': 'IONM'}, {'name': 'KRBP'}, {'name': 'LIZI'}, {'name': 'MCVT'}, {'name': 'MEGL'}, {'name': 'MGAM'}, {'name': 'MICS'}, {'name': 'MSFT'}, {'name': 'NEPT'}, {'name': 'NERV'}, {'name': 'NHWK'}, {'name': 'NKLA'}, {'name': 'NVFY'}, {'name': 'OWLT'}, {'name': 'PET'}, {'name': 'PHVS'}, {'name': 'PRVA'}, {'name': 'QLI'}, {'name': 'REUN'}, {'name': 'SFIX'}, {'name': 'SGA'}, {'name': 'SGFY'}, {'name': 'SKYT'}, {'name': 'SMMT'}, {'name': 'SOUN'}, {'name': 'SVRE'}, {'name': 'TBLT'}, {'name': 'TREE'}, {'name': 'USER'}, {'name': 'VIPS'}, {'name': 'VLCN'}, {'name': 'VRAX'}, {'name': 'ZIVO'}]}","{'@is_array': 'true', 'item': [{'name': 'Movers From Yesterday'}, {'name': 'Top Gainers'}]}"
192,192.0,92.0,2022-08-23 00:00:00,28605032,Chris Katje,"Tue, 23 Aug 2022 13:32:39 -0400",Sony's New Virtual Reality Headset Gets A Debut Update: What Investors Should Know,,,https://www.benzinga.com/general/gaming/22/08/28605032/sonys-new-virtual-reality-headset-gets-a-release-date-update-what-investors-should-know,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/23/screen_shot_2022-08-23_at_1.13.46_pm.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/23/screen_shot_2022-08-23_at_1.13.46_pm.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/23/screen_shot_2022-08-23_at_1.13.46_pm.png'}]}","{'@is_array': 'true', 'item': [{'name': 'Gaming'}, {'name': 'News'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'SONY'}]}","{'@is_array': 'true', 'item': [{'name': 'Augmented Reality'}, {'name': 'Oculus'}, {'name': 'Oculus VR'}, {'name': 'PlayStation'}, {'name': 'PlayStation 5'}, {'name': 'PSVR'}, {'name': 'Video Game Stocks'}, {'name': 'virtual reality'}, {'name': 'VR Headsets'}]}"
193,193.0,93.0,2022-08-24 00:00:00,28615018,Anusuya Lahiri,"Wed, 24 Aug 2022 12:32:22 -0400","Snap, Meta Have More Downside As Competition, Budget Constraints Weigh, Analysts Say",,,https://www.benzinga.com/news/22/08/28615018/analysts-see-more-downside-for-snap-meta-as-competition-budget-constraints-weigh-lay-bets-on-alphabe,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/24/snapchat-photo_by_souvik_banerjee_from_pixabay.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/24/snapchat-photo_by_souvik_banerjee_from_pixabay.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/24/snapchat-photo_by_souvik_banerjee_from_pixabay.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Analyst Ratings'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'DIS'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'GS'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'NFLX'}, {'name': 'PINS'}, {'name': 'SNAP'}, {'name': 'TWTR'}]}",
194,194.0,94.0,2022-08-24 00:00:00,25859204,Henry Khederian,"Wed, 24 Aug 2022 14:23:07 -0400","If You Invested $100 In Bitcoin, Ethereum Classic, Alphabet, Apple, Microsoft, Amazon And Tesla 5 Years Ago, Here's How Much You'd Have Now",,,https://www.benzinga.com/news/22/02/25859204/if-you-invested-100-in-apple-msft-amazon-and-tesla-5-years-ago-heres-how-much-youd-have-now,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2012/polynesia-3021072_0.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2012/polynesia-3021072_0.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2012/polynesia-3021072_0.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Education'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': '$BTC'}, {'name': '$ETC'}, {'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'DIA'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'QQQ'}, {'name': 'SPY'}, {'name': 'TSLA'}]}",
195,195.0,95.0,2022-08-25 00:00:00,28628176,Navdeep Yadav,"Thu, 25 Aug 2022 07:52:42 -0400","Indian Billionaire Adds Nearly $1B In A Day, Outperforming Musk, Bezos Combined",,,https://www.benzinga.com/markets/asia/22/08/28628176/indian-billionaire-added-nearly-a-billion-in-a-day-more-than-elon-musk-jeff-bezos-and-bill-gates-aft,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/25/gautam_adani_net_worth.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/25/gautam_adani_net_worth.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/25/gautam_adani_net_worth.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Asia'}, {'name': 'News'}, {'name': 'Global'}, {'name': 'Markets'}]}","{'@is_array': 'true', 'item': [{'name': 'AMZN'}, {'name': 'MSFT'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': [{'name': 'Eurasia'}, {'name': 'Gautam Adani'}, {'name': 'India'}, {'name': 'NDTV'}]}"
196,196.0,96.0,2022-08-25 00:00:00,28628595,Navdeep Yadav,"Thu, 25 Aug 2022 08:27:09 -0400","Inflation Bites: Sony Raises PlayStation 5 Prices In Europe, Japan",,,https://www.benzinga.com/news/22/08/28628595/sony-hikes-ps5-price-in-europe-and-japan-amid-soaring-inflation,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/25/shutterstock_1900292743.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/25/shutterstock_1900292743.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/25/shutterstock_1900292743.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Global'}, {'name': 'Tech'}]}","{'@is_array': 'true', 'item': [{'name': 'MSFT'}, {'name': 'SONY'}]}","{'@is_array': 'true', 'item': [{'name': 'Consumer Tech'}, {'name': 'Eurasia'}, {'name': 'Inflation'}, {'name': 'PlayStation 5'}]}"
197,197.0,97.0,2022-08-26 00:00:00,28645019,Anusuya Lahiri,"Fri, 26 Aug 2022 07:43:53 -0400",Twilio Hackers Target DoorDash: Report,,,https://www.benzinga.com/news/22/08/28645019/twilio-hackers-target-doordash-report,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/26/hacker-1944688_1280.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/26/hacker-1944688_1280.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/26/hacker-1944688_1280.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'DASH'}, {'name': 'MSFT'}, {'name': 'NVDA'}, {'name': 'OKTA'}, {'name': 'TWLO'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
198,198.0,98.0,2022-08-26 00:00:00,28648319,AJ Fabino,"Fri, 26 Aug 2022 09:01:05 -0400","Amazon Is Not Purchasing Electronic Arts, Faber Says: Gaming Stock Pops Premarket On M&A Rumors",,,https://www.benzinga.com/general/entertainment/22/08/28648319/where-there-is-smoke-is-there-fire-amazon-is-not-purchasing-electronic-arts-despite-rumors,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/26/shutterstock_1975048226_1.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/26/shutterstock_1975048226_1.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/26/shutterstock_1975048226_1.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Entertainment'}, {'name': 'Gaming'}, {'name': 'Large Cap'}, {'name': 'M&A'}, {'name': 'News'}, {'name': 'Rumors'}, {'name': 'Hot'}, {'name': 'Movers'}, {'name': 'Media'}, {'name': 'Trading Ideas'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'AMZN'}, {'name': 'ATVI'}, {'name': 'BRK.A'}, {'name': 'BRK.B'}, {'name': 'EA'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'video games'}}"
199,199.0,99.0,2022-08-28 00:00:00,28661485,Shanthi Rexaline,"Sun, 28 Aug 2022 09:12:06 -0400",Bill Gates Is 'So Grateful' To This Nation For Helping To Fight Three Deadly Diseases,,,https://www.benzinga.com/markets/asia/22/08/28661485/why-bill-gates-says-he-is-grateful-to-this-nation,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/28/bill_gates2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/28/bill_gates2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/28/bill_gates2.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Asia'}, {'name': 'News'}, {'name': 'Politics'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Bill Gates'}, {'name': 'Eurasia'}]}"
200,0.0,,2022-08-28 00:00:00,28661485,Shanthi Rexaline,"Sun, 28 Aug 2022 09:12:06 -0400",Bill Gates Is 'So Grateful' To This Nation For Helping To Fight Three Deadly Diseases,,,https://www.benzinga.com/markets/asia/22/08/28661485/why-bill-gates-says-he-is-grateful-to-this-nation,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/28/bill_gates2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/28/bill_gates2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/28/bill_gates2.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Asia'}, {'name': 'News'}, {'name': 'Politics'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Bill Gates'}, {'name': 'Eurasia'}]}"
201,1.0,,2022-08-29 00:00:00,28663197,Lisa Levin,"Mon, 29 Aug 2022 02:55:12 -0400",Why Everbridge Jumped Over 17%; Here Are 90 Biggest Movers From Friday,,,https://www.benzinga.com/news/22/08/28663197/why-everbridge-jumped-over-17-here-are-90-biggest-movers-from-friday,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/29/image_3.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/29/image_3.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/29/image_3.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Penny Stocks'}, {'name': 'Small Cap'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'ACLS'}, {'name': 'ACON'}, {'name': 'AFRM'}, {'name': 'AHI'}, {'name': 'AKU'}, {'name': 'ALLO'}, {'name': 'AMTD'}, {'name': 'AMZN'}, {'name': 'APWC'}, {'name': 'ATHX'}, {'name': 'AVCT'}, {'name': 'BEAM'}, {'name': 'BON'}, {'name': 'BXRX'}, {'name': 'CAAS'}, {'name': 'CALA'}, {'name': 'CHEK'}, {'name': 'CHG'}, {'name': 'CLAR'}, {'name': 'CLEU'}, {'name': 'CRDO'}, {'name': 'CVAC'}, {'name': 'CVNA'}, {'name': 'DELL'}, {'name': 'DNMR'}, {'name': 'DOMO'}, {'name': 'DQ'}, {'name': 'DRUG'}, {'name': 'EA'}, {'name': 'EAR'}, {'name': 'ELOX'}, {'name': 'EMBK'}, {'name': 'EVBG'}, {'name': 'FATE'}, {'name': 'FTCH'}, {'name': 'FWBI'}, {'name': 'GCT'}, {'name': 'GGE'}, {'name': 'GLTO'}, {'name': 'GSUN'}, {'name': 'HAIN'}, {'name': 'HPQ'}, {'name': 'HSCS'}, {'name': 'KPRX'}, {'name': 'LTRX'}, {'name': 'MEDS'}, {'name': 'MEGL'}, {'name': 'MFGP'}, {'name': 'MMM'}, {'name': 'MOB'}, {'name': 'MRVL'}, {'name': 'MSFT'}, {'name': 'MSPR'}, {'name': 'NEPT'}, {'name': 'NERV'}, {'name': 'NVDA'}, {'name': 'NYC'}, {'name': 'OG'}, {'name': 'OLB'}, {'name': 'OTEX'}, {'name': 'PEAR'}, {'name': 'PEV'}, {'name': 'PRCH'}, {'name': 'PRDS'}, {'name': 'REE'}, {'name': 'RH'}, {'name': 'SAVA'}, {'name': 'SCX'}, {'name': 'SGEN'}, {'name': 'SLNO'}, {'name': 'SONX'}, {'name': 'SSY'}, {'name': 'STBX'}, {'name': 'STG'}, {'name': 'SXTC'}, {'name': 'TAL'}, {'name': 'TEDU'}, {'name': 'TRUP'}, {'name': 'TXG'}, {'name': 'TYRA'}, {'name': 'UPST'}, {'name': 'VACC'}, {'name': 'VEEE'}, {'name': 'VIVK'}, {'name': 'VRAX'}, {'name': 'VTEX'}, {'name': 'WAFU'}, {'name': 'WDAY'}, {'name': 'WETG'}]}","{'@is_array': 'true', 'item': [{'name': 'Communications Equipment'}, {'name': 'Information Technology'}, {'name': 'Movers From Yesterday'}, {'name': 'Top Gainers'}]}"
202,2.0,,2022-08-29 00:00:00,28663719,Lisa Levin,"Mon, 29 Aug 2022 05:12:03 -0400","Apple, Amazon, HP And Other Big Losers From Friday",,,https://www.benzinga.com/news/22/08/28663719/apple-amazon-hp-and-other-big-losers-from-friday,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/29/image-apple.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/29/image-apple.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/29/image-apple.png'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Small Cap'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'ACLS'}, {'name': 'AFRM'}, {'name': 'ALLO'}, {'name': 'AMZN'}, {'name': 'BEAM'}, {'name': 'CVAC'}, {'name': 'CVNA'}, {'name': 'DELL'}, {'name': 'DOMO'}, {'name': 'FATE'}, {'name': 'HAIN'}, {'name': 'HPQ'}, {'name': 'LTRX'}, {'name': 'MMM'}, {'name': 'MRVL'}, {'name': 'MSFT'}, {'name': 'NVDA'}, {'name': 'OTEX'}, {'name': 'RH'}, {'name': 'SGEN'}, {'name': 'SQ'}, {'name': 'TSLA'}, {'name': 'TXG'}, {'name': 'UPST'}]}","{'@is_array': 'true', 'item': [{'name': 'Big Losers From Friday'}, {'name': 'Communications Equipment'}, {'name': 'Information Technology'}, {'name': 'Top Losers'}]}"
203,3.0,,2022-08-29 00:00:00,28671037,Benzinga Insights,"Mon, 29 Aug 2022 11:43:17 -0400","$1000 Invested In This Stock 10 Years Ago Would Be Worth $8,700 Today",,,https://www.benzinga.com/news/earnings/22/08/28671037/1000-invested-in-this-stock-10-years-ago-would-be-worth-8-700-today,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/valuestock_image_2759.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/valuestock_image_2759.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/valuestock_image_2759.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Dividends'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': {'name': 'BZI-POD'}}"
204,4.0,,2022-08-29 00:00:00,28671052,Anusuya Lahiri,"Mon, 29 Aug 2022 12:13:08 -0400","Okta Analyst Knocks Off Price Target By 13%, Courtesy Microsoft",,,https://www.benzinga.com/news/22/08/28671052/okta-analyst-knocks-off-price-target-by-12-courtesy-microsoft,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/29/abtech_10.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/29/abtech_10.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/29/abtech_10.png'}]}","{'@is_array': 'true', 'item': [{'name': 'Analyst Color'}, {'name': 'News'}, {'name': 'Price Target'}, {'name': 'Reiteration'}, {'name': 'Analyst Ratings'}, {'name': 'Tech'}]}","{'@is_array': 'true', 'item': [{'name': 'MSFT'}, {'name': 'OKTA'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
205,5.0,,2022-08-29 00:00:00,28671996,Shawn Cruz,"Mon, 29 Aug 2022 12:17:22 -0400",Global Markets Lower On Worries Other Central Banks Will Follow The Fed,,,https://www.benzinga.com/news/earnings/22/08/28671996/global-markets-lower-on-worries-other-central-banks-will-follow-the-fed,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/29/shutterstock_2063157986.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/29/shutterstock_2063157986.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/29/shutterstock_2063157986.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'AVGO'}, {'name': 'CRM'}, {'name': 'CRWD'}, {'name': 'CTLT'}, {'name': 'DOCU'}, {'name': 'MSFT'}, {'name': 'PDD'}, {'name': 'SNOW'}, {'name': 'WDAY'}]}","{'@is_array': 'true', 'item': [{'name': 'Partner Content'}, {'name': 'TD Ameritrade'}]}"
206,6.0,,2022-08-29 00:00:00,28671113,Chris Katje,"Mon, 29 Aug 2022 14:19:52 -0400",Paul Allen Art Collection Auction Will Bring Out High Rollers: What Does It Say About the Art Market?,,,https://www.benzinga.com/news/22/08/28671113/paul-allens-art-collection-to-be-auctioned-in-november-what-it-says-about-the-art-market,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/08/29/paulallen..png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/08/29/paulallen..png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/08/29/paulallen..png'}]}","{'@is_array': 'true', 'item': {'name': 'News'}}","{'@is_array': 'true', 'item': [{'name': 'MSFT'}, {'name': 'BRKA'}, {'name': 'BRKB'}]}","{'@is_array': 'true', 'item': [{'name': 'Alternative Investing'}, {'name': 'art'}, {'name': 'art investing'}, {'name': 'Bill Gates'}, {'name': ""Christie's""}, {'name': 'Giving Pledge'}, {'name': 'Melinda Gates French'}, {'name': 'Paul Allen'}, {'name': 'The Giving Pledge'}, {'name': 'Warren Buffett'}]}"
