,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,title,source,desc,url,img
252,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
253,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
254,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
255,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages,Defense World,Read Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages at Defense World.,https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-given-average-rating-of-moderate-buy-by-brokerages.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
256,256.0,256.0,256.0,256.0,256.0,256.0,256.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
257,257.0,257.0,257.0,257.0,257.0,257.0,257.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's Strategic Voyage into India's Financial Realm,Finextra Research,"The recent announcement of Apple's plan to launch its credit card in India, partnering with HDFC B.",https://www.finextra.com/blogposting/24467/apples-strategic-voyage-into-indias-financial-realm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
258,258.0,258.0,258.0,258.0,258.0,258.0,258.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
259,259.0,259.0,259.0,259.0,259.0,259.0,259.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
260,260.0,260.0,260.0,260.0,260.0,260.0,260.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
261,261.0,261.0,261.0,261.0,261.0,261.0,261.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
262,262.0,262.0,262.0,262.0,262.0,262.0,262.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
263,263.0,263.0,263.0,263.0,263.0,263.0,263.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
264,264.0,264.0,264.0,264.0,264.0,264.0,264.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Yahoo Finance,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://finance.yahoo.com/news/apple-really-worth-3-trillion-111500837.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
265,265.0,265.0,265.0,265.0,265.0,265.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages,Defense World,Read Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages at Defense World.,https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-given-average-rating-of-moderate-buy-by-brokerages.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
266,266.0,266.0,266.0,266.0,266.0,266.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
267,267.0,267.0,267.0,267.0,267.0,267.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's Strategic Voyage into India's Financial Realm,Finextra Research,"The recent announcement of Apple's plan to launch its credit card in India, partnering with HDFC B.",https://www.finextra.com/blogposting/24467/apples-strategic-voyage-into-indias-financial-realm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
268,268.0,268.0,268.0,268.0,268.0,268.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
269,269.0,269.0,269.0,269.0,269.0,269.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
270,270.0,270.0,270.0,270.0,270.0,270.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
271,271.0,271.0,271.0,271.0,271.0,271.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
272,272.0,272.0,272.0,272.0,272.0,272.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
273,273.0,273.0,273.0,273.0,273.0,273.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
274,274.0,274.0,274.0,274.0,274.0,274.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Yahoo Finance,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://finance.yahoo.com/news/apple-really-worth-3-trillion-111500837.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
275,275.0,275.0,275.0,275.0,275.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages,Defense World,Read Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages at Defense World.,https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-given-average-rating-of-moderate-buy-by-brokerages.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
276,276.0,276.0,276.0,276.0,276.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
277,277.0,277.0,277.0,277.0,277.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
278,278.0,278.0,278.0,278.0,278.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
279,279.0,279.0,279.0,279.0,279.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
280,280.0,280.0,280.0,280.0,280.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
281,281.0,281.0,281.0,281.0,281.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
282,282.0,282.0,282.0,282.0,282.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
283,283.0,283.0,283.0,283.0,283.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Yahoo Finance,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://finance.yahoo.com/news/apple-really-worth-3-trillion-111500837.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
284,284.0,284.0,284.0,284.0,284.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Tim Cook Missed Out On $100M Club In 2022 And These CEOs Fetched Much Fatter Pay Checks Than The Apple CE,Benzinga,"Not all top-earning CEOs helm the largest companies. In fact, several chief executives, including those at Pinterest. PINS-0.37%+ Free Alerts. , Peloton.",https://www.benzinga.com/news/23/07/33105480/tim-cook-missed-out-on-100m-club-in-2022-and-these-ceos-fetched-much-fatter-pay-checks-than-the-appl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
285,285.0,285.0,285.0,285.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages,Defense World,Read Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages at Defense World.,https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-given-average-rating-of-moderate-buy-by-brokerages.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
286,286.0,286.0,286.0,286.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
287,287.0,287.0,287.0,287.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
288,288.0,288.0,288.0,288.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
289,289.0,289.0,289.0,289.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
290,290.0,290.0,290.0,290.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
291,291.0,291.0,291.0,291.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
292,292.0,292.0,292.0,292.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
293,293.0,293.0,293.0,293.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Yahoo Finance,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://finance.yahoo.com/news/apple-really-worth-3-trillion-111500837.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
294,294.0,294.0,294.0,294.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Tim Cook Missed Out On $100M Club In 2022 And These CEOs Fetched Much Fatter Pay Checks Than The Apple CE,Benzinga,"Not all top-earning CEOs helm the largest companies. In fact, several chief executives, including those at Pinterest. PINS-0.37%+ Free Alerts. , Peloton.",https://www.benzinga.com/news/23/07/33105480/tim-cook-missed-out-on-100m-club-in-2022-and-these-ceos-fetched-much-fatter-pay-checks-than-the-appl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
295,295.0,295.0,295.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Shares Sold by KFG Wealth Management LLC,Defense World,"KFG Wealth Management LLC reduced its position in Apple Inc. (NASDAQ:AAPL – Free Report) by 1.5% in the 1st quarter, according to the company in its most...",https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-shares-sold-by-kfg-wealth-management-llc.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
296,296.0,296.0,296.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages,Defense World,Read Apple Inc. (NASDAQ:AAPL) Given Average Rating of “Moderate Buy” by Brokerages at Defense World.,https://www.defenseworld.net/2023/07/05/apple-inc-nasdaqaapl-given-average-rating-of-moderate-buy-by-brokerages.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
297,297.0,297.0,297.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
298,298.0,298.0,298.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
299,299.0,299.0,299.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
300,300.0,300.0,300.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
301,301.0,301.0,301.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
